instance,votes,candidates,trivial,reductions,hull_val,hull_time,hull++_val,hull++_time,TMC_val,TMC_time,valtr_val,valtr_time,QCP_val,QCP_time,IR_val,IR_time
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003317.soc,17,252,None,,False,0.198467744514346,False,0.202108308672905,False,0.00205233879387379,False,0.0274926647543907,None,None,False,89.6713148076087
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003318.soc,14,128,None,,False,0.0476293787360191,False,0.0464942641556263,False,0.000973276793956757,False,2.02442038804293,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003319.soc,11,252,None,,False,0.118400039151311,False,0.115623764693737,False,0.00460133142769337,False,0.0199630744755268,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003320.soc,7,128,None,,False,0.0466505251824856,False,0.0469588451087475,False,0.00568094849586487,False,2.60377918556333,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003321.soc,13,127,None,,False,0.0520728882402182,False,0.0518342778086662,False,0.00245596468448639,False,0.187218822538853,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003322.soc,9,128,None,,False,0.051905719563365,False,0.0516502875834703,False,0.0245291478931904,False,54.7701516933739,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003323.soc,8,252,None,,False,0.178691297769547,False,0.178000973537564,False,0.00177907198667526,False,6.24359737150371,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003324.soc,17,252,None,,False,0.19933302141726,False,0.198688264936209,False,0.0116529017686844,False,0.016418918967247,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003325.soc,13,128,None,,False,0.0469963233917952,False,0.046863442286849,False,0.00183996185660362,False,1.50147900916636,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003326.soc,13,128,None,,False,0.0307441353797913,False,0.0304783619940281,False,0.00317813828587532,False,0.00919119827449322,None,None,False,1316.00072392821
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003327.soc,16,252,None,,False,0.18097260221839,False,0.180540362372994,False,0.00188144482672215,False,1.13884439878166,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003328.soc,8,128,None,,False,0.0462127476930618,False,0.0460315067321062,False,0.0143714230507612,False,315.55589671433,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003329.soc,15,16,None,,False,0.00426147878170013,False,0.00426413491368294,False,0.0816211998462677,False,0.146164337173104,None,None,False,1867.3427155558
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003330.soc,3,252,None,middle(3;249)|k-block(3;246),None,9.31881368160248E-06,None,1.09393149614334E-05,False,0.0664913207292557,None,0.00548706576228142,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003331.soc,3,252,None,middle(3;248),None,1.86748802661896E-05,None,1.08499079942703E-05,False,0.0389855187386274,None,0.00498342327773571,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003332.soc,17,252,None,,False,0.178026542067528,False,0.178617987781763,False,0.00264112465083599,False,0.0121839698404074,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003333.soc,11,252,None,,False,0.178457962349057,False,0.178356299176812,False,0.00865152105689049,False,5.04023141786456,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003334.soc,1,251,True,None,None,None,None,None,None,None,None,None,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003335.soc,17,128,None,,False,0.0457703210413456,False,0.0452486798167229,False,0.00334654934704304,False,0.250243090093136,None,None,False,501.99652880989
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003336.soc,17,128,None,,False,0.0470148678869009,False,0.0463446639478207,False,0.0250965896993876,False,0.0356120318174362,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003337.soc,12,252,None,,False,0.20484896749258,False,0.205140640959144,False,0.00209265202283859,False,6.72222885675728,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003338.soc,13,128,None,,False,0.0468926653265953,False,0.0471969377249479,False,0.000992722809314728,False,0.898438595235348,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003339.soc,16,128,None,,False,0.0467501450330019,False,0.0460435543209314,False,0.00101311877369881,False,5.34790886566043,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003340.soc,1,128,True,None,None,None,None,None,None,None,None,None,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003341.soc,12,128,None,,False,0.0479134600609541,False,0.0476984046399593,False,0.00141306221485138,False,0.0505288448184729,None,None,False,10.4190481416881
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003342.soc,16,128,None,,False,0.0301072355359793,False,0.0297945160418749,False,0.00115550309419632,False,0.0122465640306473,None,None,False,1703.56294741668
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003343.soc,17,128,None,,False,0.046044247224927,False,0.0460261646658182,False,0.00100799463689327,False,1.04052787274122,None,None,False,2528.37598012015
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003344.soc,14,125,None,,False,0.0450292881578207,False,0.0448803585022688,False,0.00565472058951855,False,0.018992617726326,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003345.soc,12,123,None,k-block(12;122),False,0.0425038281828165,False,0.0422259029000998,False,0.00176051817834377,False,18.0475313477218,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003346.soc,16,11,None,,False,0.00919890776276588,False,0.00953574292361736,False,0.214725613594055,False,0.0486128497868776,None,None,False,215.647189930081
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003347.soc,16,128,None,,False,0.0466298162937164,False,0.0466424599289894,False,0.00177252292633057,False,0.224677987396717,None,None,False,812.402753677219
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003348.soc,12,128,None,,False,0.0298425611108542,False,0.0297989491373301,False,0.00113411247730255,False,2.57966601289809,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003349.soc,7,128,None,,False,0.0471684280782938,False,0.0470689591020346,False,0.00579822808504105,False,58.2172075770795,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003350.soc,14,128,None,,False,0.0528592523187399,False,0.0529731065034866,False,0.00249850563704968,False,0.0554649885743856,None,None,False,1692.07189190388
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003351.soc,13,128,None,,False,0.044401939958334,False,0.0455761235207319,False,0.00304502248764038,False,0.884299842640758,None,None,False,1566.60148139671
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003352.soc,17,125,None,,False,0.050002196803689,False,0.0499237980693579,False,0.00197535753250122,False,1.93997022509575,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003353.soc,12,252,None,,False,0.179967023432255,False,0.180143114179373,False,0.00260895118117332,False,0.804472671821713,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003354.soc,10,128,None,,False,0.0462305080145597,False,0.0460336562246084,False,0.0074045080691576,False,2.86368853412569,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003355.soc,17,128,None,,False,0.0465039610862732,False,0.0467133987694979,False,0.0010021235793829,False,0.260547485202551,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003356.soc,17,252,None,,False,0.179210806265473,False,0.177360834553838,False,0.00956601276993752,False,0.012076249346137,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003357.soc,16,128,None,,False,0.0457505658268929,False,0.0452870409935713,False,0.00653977692127228,False,1.688756166026,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003358.soc,3,128,None,middle(3;126),None,2.68798321485519E-05,None,8.47689807415009E-06,None,0.0482832547277212,None,0.00413067266345024,None,30.2113008666784,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003359.soc,16,128,None,,False,0.0543636362999678,False,0.0545142106711865,False,0.00433989986777306,False,0.882020344957709,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003360.soc,12,128,None,,False,0.0519392322748899,False,0.0519701912999153,False,0.00422484986484051,False,12.1722302101552,None,None,False,3189.17976575904
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003361.soc,2,128,True,None,None,None,None,None,None,None,None,None,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003362.soc,10,128,None,,False,0.0297996606677771,False,0.0298312306404114,False,0.00211323238909245,False,5.54569132626057,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003363.soc,7,128,None,,False,0.0449546463787556,False,0.0459897462278605,False,0.00342272780835629,False,115.980157900602,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003364.soc,5,19,None,k-block(5;18),False,0.000604389235377312,False,0.000605972483754158,False,0.000835375860333443,False,0.157220475375652,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003365.soc,10,253,None,,False,0.177640423178673,False,0.180763075128198,False,0.00885853730142117,False,15.9264769665897,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003366.soc,10,253,None,,False,0.203217199072242,False,0.202259873971343,False,0.00552674569189549,False,11.6076203845441,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003367.soc,12,12,None,,False,0.00110010243952274,False,0.00106973387300968,False,0.0571497399359942,False,0.00510390289127827,None,None,False,109.500519422814
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003368.soc,16,128,None,,False,0.045761713758111,False,0.045316644012928,False,0.00132190436124802,False,0.484181364998221,None,None,False,1395.42398405634
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003369.soc,14,253,None,,False,0.176877135410905,False,0.200511515140533,False,0.00472728908061981,False,6.56463174149394,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003370.soc,16,128,None,,False,0.0474398247897625,False,0.0475932359695435,False,0.00230441242456436,False,2.02762618288398,None,None,False,1713.65372768231
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003371.soc,12,253,None,,False,0.115994151681662,False,0.115655241534114,False,0.00267252326011658,False,14.70529326424,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003372.soc,16,253,None,,False,0.180762438103557,False,0.183335490524769,False,0.00419493950903416,False,0.381865395233035,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003373.soc,12,128,None,,False,0.0471235141158104,False,0.0471507646143436,False,0.00382907129824162,False,4.98543273098767,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003374.soc,16,128,None,,False,0.0466575883328915,False,0.0463218837976456,False,0.00653058104217053,False,4.54727030731738,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003375.soc,10,127,None,,False,0.0454229284077883,False,0.0449723489582539,False,0.00499902479350567,False,5.30286851339042,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003376.soc,5,128,None,k-block(5;124),False,0.0279211439192295,False,0.0279671512544155,False,0.00366795994341373,False,206.809317322448,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003377.soc,16,253,None,,False,0.206284204497933,False,0.206509400159121,False,0.00481298007071018,False,7.3335049841553,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003378.soc,12,128,None,,False,0.0530414450913668,False,0.0528815947473049,False,0.00110044702887535,False,14.1713962815702,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003379.soc,1,128,True,None,None,None,None,None,None,None,None,None,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003380.soc,16,128,None,,False,0.0463832207024097,False,0.0460627470165491,False,0.0069686695933342,False,2.1768334377557,None,None,False,2139.47502184473
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003381.soc,8,128,None,,False,0.0299344565719366,False,0.0300383027642965,False,0.00238880328834057,False,3.382743133232,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003383.soc,15,253,None,,False,0.180745527148247,False,0.180057812482119,False,0.005142817273736,False,8.37954493798316,None,None,False,318.731249496341
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003384.soc,15,253,None,,False,0.181159315630794,False,0.180980117991567,False,0.00338389910757542,False,6.87131547741592,None,None,False,3202.85501941107
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003385.soc,16,253,None,,False,0.179586838930845,False,0.193339431658387,False,0.00207760371267796,False,0.393937101587653,None,None,False,481.567805038765
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003386.soc,16,253,None,,False,0.114969961345196,False,0.115771757438779,False,0.00268909893929958,False,19.5378340128809,None,None,False,742.10441747494
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003387.soc,7,128,None,,False,0.0453349407762289,False,0.0461301673203707,False,0.0056772381067276,False,1.51046518050134,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003388.soc,11,128,None,,False,0.051324725151062,False,0.0511992387473583,False,0.00587471574544907,False,11.7374515756965,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003389.soc,8,128,None,middle(8;126),False,0.0497268307954073,False,0.0497964024543762,False,0.00888583064079285,False,0.0336137097328901,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003390.soc,16,128,None,,False,0.0462254416197538,False,0.0460909549146891,False,0.00736768171191216,False,0.00793340988457203,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003391.soc,16,128,None,,False,0.0470107719302177,False,0.0465101934969425,False,0.0121461637318134,False,0.0503279231488705,None,None,False,1531.20730509982
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003392.soc,16,253,None,,False,0.177847974002361,False,0.176756450906396,False,0.00488933548331261,False,7.87975444458425,None,None,False,1104.32533228397
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003393.soc,16,128,None,,False,0.0298424772918224,False,0.0298042241483927,False,0.00358890183269978,False,3.75751134380698,None,None,False,2195.56947160512
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003394.soc,16,128,None,,False,0.0466483850032091,False,0.0464127492159605,False,0.00336225517094135,False,1.58949591964483,None,None,False,204.315704617649
../PrefLib-Data/datasets/00056 - seasonsport/00056-00003395.soc,16,253,None,,False,0.115700040012598,False,0.116161480545998,False,0.00265656970441341,False,5.33452884107828,None,None,None,None
